feature,importance
cat__route_LAX_PHX,8.138384756345446e-06
cat__Dest_MGM,8.03321790337697e-06
cat__route_DCA_JFK,8.0329947828678e-06
cat__route_SEA_ATL,8.032800501127448e-06
cat__route_ATL_AGS,8.028622390894899e-06
cat__route_CLT_DFW,8.027290975351415e-06
cat__route_SEA_HNL,7.998653644112395e-06
cat__route_DTW_ATL,7.96563742604571e-06
cat__route_JFK_DEN,7.928829821975277e-06
cat__route_LGA_MYR,7.917037568700489e-06
cat__Dest_FSD,7.884511330447614e-06
cat__route_SFO_DEN,7.84393124021782e-06
cat__route_ORD_BOS,7.809218177377461e-06
cat__route_MCO_DTW,7.79963551479561e-06
cat__route_DEN_CLE,7.776542283336943e-06
cat__route_DEN_DTW,7.738371143026e-06
cat__route_DFW_SNA,7.70332255587167e-06
cat__route_DTW_MIA,7.699778923982443e-06
cat__route_ATL_DAY,7.677609123947982e-06
cat__route_PHX_YUM,7.672898327868085e-06
cat__Dest_SAV,7.669862302993963e-06
cat__route_DFW_EUG,7.63646519679734e-06
cat__Dest_YUM,7.62191022174428e-06
cat__route_MCO_DFW,7.578432051279733e-06
cat__route_LAS_SNA,7.57498317575269e-06
cat__route_PHX_ATL,7.551395095161087e-06
cat__route_MCO_ORD,7.5284656977950365e-06
cat__route_ATL_ORF,7.4823718735957704e-06
cat__route_DCA_DEN,7.461176067755436e-06
cat__route_MIA_BWI,7.454166917915143e-06
cat__route_BOS_RSW,7.451332457240893e-06
cat__Dest_GRB,7.440374770849467e-06
cat__route_SFO_RDD,7.4356642296565416e-06
cat__route_MCO_STL,7.386184221720964e-06
cat__route_IAH_FLL,7.374902079829469e-06
cat__route_SFO_SAN,7.3734317715222294e-06
cat__route_ATL_EVV,7.367150729313202e-06
cat__route_ATL_BWI,7.3547657186229925e-06
cat__Dest_MTJ,7.345692265656294e-06
cat__Dest_PSC,7.336122301439668e-06
cat__route_MCO_BUF,7.3349800101525585e-06
cat__route_JFK_BWI,7.309788015194194e-06
cat__route_ATL_SGF,7.308530931379319e-06
cat__route_DTW_ORD,7.2844025935621144e-06
cat__route_MSP_PDX,7.252276086933913e-06
cat__route_CLT_RIC,7.223029366452455e-06
cat__Dest_STT,7.222684623642008e-06
cat__route_MSP_LAX,7.219219783414775e-06
